数据年月,贸易伙伴编码,贸易伙伴名称,商品编码,商品名称,人民币
202511,502,美国,9609,铅笔（品目9608的铅笔除外）、颜色铅笔、铅笔芯、蜡笔、图画碳笔、书写或绘画用粉笔及裁缝划粉,54997.0
202511,502,美国,9610,具有书写或绘画面的石板、黑板及类似板，不论是否镶框,1184.0
202511,502,美国,9611,手用日期戳、封缄戳、品目戳、品目戳及类似印戳（包括标签压印器）；手工操作的排字盘及带有排字盘的手印器,10878.0
202511,502,美国,9612,打字机色带或类似色带，以上油或经其他方法处理能着色的，不论是否装釉或装盒；印台，不论是否已加印油或带盒子,1237361.0
202511,502,美国,9613,香烟打火机和其他打火器（不论是机械的，还是电气的）及其零件，但打火石及打火机芯除外,49017128.0
202511,502,美国,9614,烟斗（包括烟斗头）和烟嘴及其零件,861541.0
202511,502,美国,9615,梳子、发夹及类似品；发卡、卷发夹、卷发器或类似品及其零件，但品目8516的货品除外,1057089.0
202511,502,美国,9616,香水喷雾器或类似的化妆用喷雾器及其座架、喷头；粉扑及粉拍，施敷脂粉或化妆品用,114690.0
202511,502,美国,9617,保温瓶和其他真空容器及其零件，但玻璃瓶胆除外,162806.0
202511,502,美国,9618,裁缝用人体模型及其他人体活动模型；橱窗装饰用自动模型及其他活动陈列室,7373.0
202511,502,美国,9619,任何材料制的卫生巾（护垫）及卫生棉条、尿布及尿布衬里和类似品,2868952.0
202511,502,美国,9620,独脚架、双脚架、三脚架及类似品,144573.0
202511,502,美国,9701,油画、粉画及其他手绘画，但带有手工绘制及手工描饰的制品或品目4906的图纸除外；拼贴画、镶嵌画及类似装饰板,17348166.0
202511,502,美国,9702,雕版画、印制画、石印画的原本,398786.0
202511,502,美国,9703,各种材料制的雕塑品原件,12285958.0
202511,502,美国,9704,使用过或未使用过的邮票、印花税票、邮戳印记、首日封、邮政信笺（印有邮票的纸品）及类似品，但品目4907的货品除外,8944.0
202511,502,美国,9705,具有考古学、人种学、历史学、动物学、植物学、矿物学、解剖学、古生物学或钱币学意义的收集品及珍藏品,334038.0
202511,502,美国,9706,超过100年的古物,378926.0
202511,502,美国,9804,低值简易通关商品,1521359.0
202511,502,美国,9805,个人跨境电商商品,261534455.0
